date;time;80x01-02_engine-rpm;80x03_coolant_temp;80x04_ambient_temp;80x05_intake_air_temp;80x06_fuel_temp;80x07_map_kpa;80x08_battery_voltage;80x09_throttle_pot;80x0A_idle_switch;80x0B_aircon;80x0C_park_neutral_switch;80x0F_idle_set_point;80x10_idle_hot;80x12_iac_position;80x13-14_idle_error;80x15_ignition_advance_offset;80x16_ignition_advance;80x17-18_coil_time;80x19_crankshaft_position_sensor;coolant_sensor_fault;air_intake_sensor_fault;fuel_pump_circuit_fault;throttle_pot_fault;0x80_raw;7dx01_ignition_switch;7dx02_throttle_angle;7dx04_air_fuel_ratio;7dx06_lambda_voltage;7dx07_lambda_sensor_frequency;7dx08_lambda_sensor_dutycycle;7dx09_lambda_sensor_status;7dx0A_closed_loop;7dx0B_long_term_fuel_trim;7dx0C_short_term_fuel_trim;7dx0D_carbon_canister_dutycycle;7dx0F_idle_base_pos;7dx12_ignition_advance2;7dx13_idle_speed_offset;7dx1F_jack_count;0x7d_raw
10.12.2023 00:00;19:42:53;968;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;100;128;0;14. Mai;Apr 48;16;false;false;false;false;801C03C883454455248E030020082080002B8864000C004D08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:42:53;957;75;14;13;30;36;14. Feb;0.06;0;true;true;0;43;100;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03BD82454455248E030020082080002B88640004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:42:55;939;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;101;128;0;16;Apr 48;16;false;false;false;false;801C03AB82454455228E030020082080002B88650014005008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:42:56;958;75;14;13;30;36;14. Feb;0.06;0;true;true;0;43;102;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03BE82454455248E030020082080002B88660004004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:42:58;962;74;14;13;30;34;14. Feb;0.06;0;true;true;0;43;102;128;0;15;Apr 48;16;false;false;false;false;801C03C281454455228E030020082080002B88660010004E08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:42:58;985;74;14;13;30;36;14. Feb;0.06;0;true;true;0;43;102;128;0;12;Apr 48;16;false;false;false;false;801C03D981454455248E030020082080002B88660004004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:00;977;74;14;13;30;36;14. Feb;0.06;0;true;true;0;43;102;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D181454455248E030020082080002B88660008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:43:02.022;987;73;14;13;30;36;14. Feb;0.06;0;true;true;0;43;102;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DB80454455248E030020082080002B88660014004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:03;984;73;14;13;30;37;14. Feb;0.06;0;true;true;0;43;102;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03D880454455258E030020082080002B88660004004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:43:04.020;964;73;14;13;30;37;14. Feb;0.06;0;true;true;0;43;102;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C480454455258E030020082080002B88660000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:05;982;73;14;13;30;35;14. Feb;0.06;0;true;true;0;43;102;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D680454455238E030020082080002B88660004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:07;994;73;14;13;30;35;14. Feb;0.06;0;true;true;0;43;102;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03E280454455238E030020082080002B88660000004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:08;961;73;14;13;30;37;14. Feb;0.06;0;true;true;0;43;102;128;0;15. Mai;Apr 48;16;false;false;false;false;801C03C180454455258E030020082080002B8866000C004F08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:09;974;73;14;13;30;37;14. Feb;0.06;0;true;true;0;43;102;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03CE80454455258E030020082080002B88660004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:10;975;73;14;13;30;36;14. Feb;0.06;0;true;true;0;43;102;128;0;14;Apr 48;16;false;false;false;false;801C03CF80454455248E030020082080002B88660008004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:12;982;73;14;13;30;36;14. Feb;0.06;0;true;true;0;43;102;128;0;14;Apr 48;16;false;false;false;false;801C03D680454455248E030020082080002B88660000004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:43:14.025;987;73;14;13;30;35;14. Feb;0.06;0;true;true;0;43;102;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DB80454455238E030020082080002B88660008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:14;990;73;14;13;30;36;14. Feb;0.06;0;true;true;0;43;102;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DE80454455248E030020082080002B88660000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:43:16.023;988;73;14;13;30;35;14. Feb;0.06;0;true;true;0;43;103;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03DC80454455238E030020082080002B88670004004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:17;969;73;14;13;30;35;14. Feb;0.06;0;true;true;0;43;103;128;0;14;Apr 48;16;false;false;false;false;801C03C980454455238E030020082080002B88670000004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:19;981;73;14;13;30;37;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D580454455258E030020082080002B88670010004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:19;985;73;14;13;30;36;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D980454455248E030020082080002B88670000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:21;982;73;14;13;30;35;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D680454455238E030020082080002B88670004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:22;1000;74;14;13;30;35;14. Feb;0.06;0;true;true;0;43;103;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03E881454455238E030020082080002B88670004004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:24;977;74;14;13;30;37;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D181454455258E030020082080002B88670008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:24;969;74;14;13;30;36;14. Feb;0.06;0;true;true;0;43;103;128;0;12;Apr 48;16;false;false;false;false;801C03C981454455248E030020082080002B8867000C004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:26;972;74;14;13;30;37;14. Feb;0.06;0;true;true;0;43;103;128;0;12;Apr 48;16;false;false;false;false;801C03CC81454455258E030020082080002B88670008004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:43:28.025;979;74;14;13;30;37;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D381454455258E030020082080002B88670004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:29;977;74;14;13;30;35;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D181454455238E030020082080002B88670008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:43:30.023;988;74;14;13;30;36;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DC81454455248E030020082080002B88670004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:31;972;75;14;13;30;37;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03CC82454455258E030020082080002B88670008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:33;990;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DE82454455238E030020082080002B88670000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:34;986;75;14;13;30;36;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DA82454455248E030020082080002B88670004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:35;965;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;103;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03C582454455238E030020082080002B88670008004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:36;997;75;14;13;30;36;14. Feb;0.06;0;true;true;0;43;103;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03E582454455248E030020082080002B88670004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:38;998;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;102;128;0;11;Apr 48;16;false;false;false;false;801C03E683454455248E030020082080002B88660014004608C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:43:40.011;960;76;14;13;30;37;14. Feb;0.06;0;true;true;0;43;102;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C083454455258E030020082080002B88660014004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:40;1005;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;102;128;0;12;Apr 48;16;false;false;false;false;801C03ED83454455228E030020082080002B8866000C004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:43:42.025;977;76;14;13;30;37;14. Feb;0.06;0;true;true;0;43;102;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03D183454455258E030020082080002B8866000C004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:43;974;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;102;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03CE83454455248E030020082080002B88660004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:45;982;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;102;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D684454455248E030020082080002B8866000C004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:45;968;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;102;128;0;12;Apr 48;16;false;false;false;false;801C03C884454455238E030020082080002B88660010004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:47;942;77;14;13;30;37;14. Feb;0.06;0;true;true;0;43;101;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03AE84454455258E030020082080002B88650004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:48;960;77;14;13;30;38;14. Feb;0.06;0;true;true;0;43;101;128;0;12;Apr 48;16;false;false;false;false;801C03C084454455268E030020082080002B88650010004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:50;977;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;101;128;0;15;Apr 48;16;false;false;false;false;801C03D184454455238E030020082080002B8865000C004E08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:50;952;77;14;13;30;37;14. Feb;0.06;0;true;true;0;43;101;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03B884454455258E030020082080002B88650008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:52;955;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;101;128;0;11. Mai;Apr 48;16;false;false;false;false;801C03BB84454455248E030020082080002B88650014004708C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:43:54.011;913;78;14;13;30;36;14. Feb;0.06;0;true;true;0;43;100;128;0;13. Mai;Apr 48;16;false;false;false;false;801C039185454455248E030020082080002B88640010004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:55;943;78;14;13;30;35;14. Feb;0.06;0;true;true;0;43;100;128;0;12;Apr 48;16;false;false;false;false;801C03AF85454455238E030020082080002B8864000C004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:43:56.025;932;78;14;13;30;38;14. Feb;0.06;0;true;true;0;43;100;128;0;14;Apr 48;16;false;false;false;false;801C03A485454455268E030020082080002B88640008004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:57;935;78;14;13;30;37;14. Feb;0.06;0;true;true;0;43;99;128;0;14;Apr 48;16;false;false;false;false;801C03A785454455258E030020082080002B88630008004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:43:59;936;78;14;13;30;36;14. Feb;0.06;0;true;true;0;43;97;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03A885454455248E030020082080002B8861000C004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:00;921;78;14;13;30;37;14. Feb;0.06;0;true;true;0;43;96;128;0;14. Mai;Apr 48;16;false;false;false;false;801C039985454455258E030020082080002B8860000C004D08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:01;916;78;14;13;30;35;14. Feb;0.06;0;true;true;0;43;96;128;0;12. Mai;Apr 48;16;false;false;false;false;801C039485454455238E030020082080002B88600008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:02;926;78;14;13;30;35;14. Feb;0.06;0;true;true;0;43;96;128;0;12. Mai;Apr 48;16;false;false;false;false;801C039E85454455238E030020082080002B88600004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:04;949;78;14;13;30;36;14. Feb;0.06;0;true;true;0;43;96;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03B585454455248E030020082080002B88600010004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:06.013;916;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;96;128;0;16;Apr 48;16;false;false;false;false;801C039484454455248E030020082080002B88600010005008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:06;943;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;96;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03AF84454455248E030020082080002B88600004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:08.027;957;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;96;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03BD84454455238E030020082080002B88600000004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:09;946;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;97;128;0;14;Apr 48;16;false;false;false;false;801C03B284454455248E030020082080002B8861000C004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:11;946;77;14;13;30;37;14. Feb;0.06;0;true;true;0;43;97;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03B284454455258E030020082080002B88610004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:11;944;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;97;128;0;14. Mai;Apr 48;16;false;false;false;false;801C03B083454455228E030020082080002B88610008004D08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:13;943;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;98;128;0;14;Apr 48;16;false;false;false;false;801C03AF83454455238E030020082080002B8862000C004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:14;947;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;98;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03B383454455228E030020082080002B88620000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:16;968;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;98;128;0;16;Apr 48;16;false;false;false;false;801C03C883454455228E030020082080002B88620018005008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:16;979;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;98;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D383454455228E030020082080002B88620000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:18;987;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;98;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DB82454455238E030020082080002B88620004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:20.014;956;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;15. Mai;Apr 48;16;false;false;false;false;801C03BC82454455238E030020082080002B8863000C004F08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:21;985;75;14;13;30;36;14. Feb;0.06;0;true;true;0;43;99;128;0;14;Apr 48;16;false;false;false;false;801C03D982454455248E030020082080002B88630004004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:22.011;943;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;14. Mai;Apr 48;16;false;false;false;false;801C03AF82454455228E030020082080002B8863000C004D08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:23;980;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;12;Apr 48;16;false;false;false;false;801C03D482454455228E030020082080002B88630004004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:25;978;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;16;Apr 48;16;false;false;false;false;801C03D282454455238E030020082080002B88630018005008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:26;991;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DF82454455228E030020082080002B88630004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:27;987;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;14;Apr 48;16;false;false;false;false;801C03DB82454455238E030020082080002B88630004004C08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:28;971;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;11. Mai;Apr 48;16;false;false;false;false;801C03CB82454455238E030020082080002B88630010004708C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:30;972;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;14. Mai;Apr 48;16;false;false;false;false;801C03CC82454455238E030020082080002B88630008004D08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:32.016;976;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;16;Apr 48;16;false;false;false;false;801C03D082454455228E030020082080002B88630014005008C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:32;980;75;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;12;Apr 48;16;false;false;false;false;801C03D482454455238E030020082080002B88630004004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:34.014;973;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03CD82454455228E030020082080002B88630004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:35;961;75;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C182454455228E030020082080002B8863000C004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:37;979;76;14;13;30;34;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D383454455228E030020082080002B88630004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:37;984;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;12;Apr 48;16;false;false;false;false;801C03D883454455238E030020082080002B88630004004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:39;973;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;100;128;0;15. Mai;Apr 48;16;false;false;false;false;801C03CD83454455238E030020082080002B88640014004F08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:40;985;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;101;128;0;10. Mai;Apr 48;16;false;false;false;false;801C03D983454455238E030020082080002B88650018004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:42;974;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;101;128;0;15;Apr 48;16;false;false;false;false;801C03CE83454455248E030020082080002B88650000004E08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:42;987;76;14;13;30;36;14. Feb;0.06;0;true;true;0;43;101;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03DB83454455248E030020082080002B88650008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:44;979;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;101;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03D383454455238E030020082080002B88650008004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:46.016;977;76;14;13;30;35;14. Feb;0.06;0;true;true;0;43;101;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03D183454455238E030020082080002B88650000004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:47;977;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;101;128;0;10. Mai;Apr 48;16;false;false;false;false;801C03D184454455248E030020082080002B8865001C004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:48.014;932;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;101;128;0;11. Mai;Apr 48;16;false;false;false;false;801C03A484454455248E030020082080002B88650008004708C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:49;970;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;100;128;0;12;Apr 48;16;false;false;false;false;801C03CA84454455248E030020082080002B88640010004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:51;959;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;100;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03BF84454455238E030020082080002B88640004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:52;944;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;100;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03B084454455238E030020082080002B88640004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:53;960;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;100;128;0;13. Mai;Apr 48;16;false;false;false;false;801C03C084454455238E030020082080002B88640004004B08C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:54;968;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;99;128;0;11. Mai;Apr 48;16;false;false;false;false;801C03C884454455248E030020082080002B88630010004708C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:56;964;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C484454455238E030020082080002B88630004004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:44:58.018;961;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;12;Apr 48;16;false;false;false;false;801C03C184454455238E030020082080002B88630008004808C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:44:58;967;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C784454455248E030020082080002B8863001C004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023;19:45:00.016;956;77;14;13;30;35;14. Feb;0.06;0;true;true;0;43;99;128;0;10. Mai;Apr 48;16;false;false;false;false;801C03BC84454455238E030020082080002B88630014004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:01;960;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;99;128;0;12. Mai;Apr 48;16;false;false;false;false;801C03C084454455248E030020082080002B88630008004908C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
10.12.2023 00:00;19:45:03;954;77;14;13;30;36;14. Feb;0.06;0;true;true;0;43;97;128;0;10. Mai;Apr 48;16;false;false;false;false;801C03BA84454455248E030020082080002B88610020004508C11033B9;0;0;0;0;0;0;0;false;0;0;0;0;0;0;0;
